pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
119958,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5650PE,PE,INDIAMART23MAY5650PE,,10726,,,,,,5,150,1369492200,-1,2,565000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,43810,Physical,,0,1,4501,150,0,72815,14805,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119959,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5700CE,CE,INDIAMART23MAY5700CE,,10726,,,,,,5,150,1369492200,-1,2,570000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,17340,Physical,,0,1,4501,150,0,35155,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119960,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5700PE,PE,INDIAMART23MAY5700PE,,10726,,,,,,5,150,1369492200,-1,2,570000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,47120,Physical,,0,1,4501,150,0,77310,16930,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119961,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5750CE,CE,INDIAMART23MAY5750CE,,10726,,,,,,5,150,1369492200,-1,2,575000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,15805,Physical,,0,1,4501,150,0,32470,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119962,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5750PE,PE,INDIAMART23MAY5750PE,,10726,,,,,,5,150,1369492200,-1,2,575000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,50545,Physical,,0,1,4501,150,0,81890,19200,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119963,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5800CE,CE,INDIAMART23MAY5800CE,,10726,,,,,,5,150,1369492200,-1,2,580000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,14380,Physical,,0,1,4501,150,0,29930,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119964,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5800PE,PE,INDIAMART23MAY5800PE,,10726,,,,,,5,150,1369492200,-1,2,580000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,54085,Physical,,0,1,4501,150,0,86540,21630,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119965,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5850CE,CE,INDIAMART23MAY5850CE,,10726,,,,,,5,150,1369492200,-1,2,585000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,13060,Physical,,0,1,4501,150,0,27540,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119966,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5850PE,PE,INDIAMART23MAY5850PE,,10726,,,,,,5,150,1369492200,-1,2,585000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,57725,Physical,,0,1,4501,150,0,91250,24200,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119967,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5900CE,CE,INDIAMART23MAY5900CE,,10726,,,,,,5,150,1369492200,-1,2,590000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,11865,Physical,,0,1,4501,150,0,25315,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119968,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5900PE,PE,INDIAMART23MAY5900PE,,10726,,,,,,5,150,1369492200,-1,2,590000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,61500,Physical,,0,1,4501,150,0,96055,26945,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119969,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5950CE,CE,INDIAMART23MAY5950CE,,10726,,,,,,5,150,1369492200,-1,2,595000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,10745,Physical,,0,1,4501,150,0,23215,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119970,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY5950PE,PE,INDIAMART23MAY5950PE,,10726,,,,,,5,150,1369492200,-1,2,595000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,65340,Physical,,0,1,4501,150,0,100880,29800,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119971,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6000CE,CE,INDIAMART23MAY6000CE,,10726,,,,,,5,150,1369492200,-1,2,600000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,9690,Physical,,0,1,4501,150,0,21220,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119972,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6000PE,PE,INDIAMART23MAY6000PE,,10726,,,,,,5,150,1369492200,-1,2,600000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,69250,Physical,,0,1,4501,150,0,105725,32775,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119973,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6050CE,CE,INDIAMART23MAY6050CE,,10726,,,,,,5,150,1369492200,-1,2,605000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,8740,Physical,,0,1,4501,150,150,19380,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119974,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6050PE,PE,INDIAMART23MAY6050PE,,10726,,,,,,5,150,1369492200,-1,2,605000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,73265,Physical,,0,1,4501,150,0,110630,35900,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119975,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6100CE,CE,INDIAMART23MAY6100CE,,10726,,,,,,5,150,1369492200,-1,2,610000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,7870,Physical,,0,1,4501,150,0,17665,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119976,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6100PE,PE,INDIAMART23MAY6100PE,,10726,,,,,,5,150,1369492200,-1,2,610000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,77355,Physical,,0,1,4501,150,0,115565,39145,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119977,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6150CE,CE,INDIAMART23MAY6150CE,,10726,,,,,,5,150,1369492200,-1,2,615000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,7075,Physical,,0,1,4501,150,0,16070,5,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
119978,XX,nse_fo,OPTSTK,INDIAMART,INDIAMART23MAY6150PE,PE,INDIAMART23MAY6150PE,,10726,,,,,,5,150,1369492200,-1,2,615000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304177,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,81525,Physical,,0,1,4501,150,0,120535,42515,1,1,1,0,0,1,0,3.06146e+07,3.5,0,4501
55940,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219200CE,CE,FINNIFTY2350219200CE,,26037,,,,,,5,40,1367505000,-1,2,1.92e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,18070,Cash,,0,1,1801,40,0,48030,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55949,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219200PE,PE,FINNIFTY2350219200PE,,26037,,,,,,5,40,1367505000,-1,2,1.92e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,56410,Cash,,0,1,1801,40,0,116225,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55954,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219250CE,CE,FINNIFTY2350219250CE,,26037,,,,,,5,40,1367505000,-1,2,1.925e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,16535,Cash,,0,1,1801,40,0,44615,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55955,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219250PE,PE,FINNIFTY2350219250PE,,26037,,,,,,5,40,1367505000,-1,2,1.925e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,59865,Cash,,0,1,1801,40,0,121560,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55956,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219300CE,CE,FINNIFTY2350219300CE,,26037,,,,,,5,40,1367505000,-1,2,1.93e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,15105,Cash,,0,1,1801,40,0,41375,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55957,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219300PE,PE,FINNIFTY2350219300PE,,26037,,,,,,5,40,1367505000,-1,2,1.93e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,63420,Cash,,0,1,1801,40,0,126925,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55960,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219350CE,CE,FINNIFTY2350219350CE,,26037,,,,,,5,40,1367505000,-1,2,1.935e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,13770,Cash,,0,1,1801,40,0,38290,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55961,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219350PE,PE,FINNIFTY2350219350PE,,26037,,,,,,5,40,1367505000,-1,2,1.935e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,67070,Cash,,0,1,1801,40,0,132325,1815,1,1,1,0,0,1,0,1e+12,2,0,1801
55962,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219400CE,CE,FINNIFTY2350219400CE,,26037,,,,,,5,40,1367505000,-1,2,1.94e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,12620,Cash,,0,1,1801,40,0,35440,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55963,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219400PE,PE,FINNIFTY2350219400PE,,26037,,,,,,5,40,1367505000,-1,2,1.94e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,70905,Cash,,0,1,1801,40,0,137860,3950,1,1,1,0,0,1,0,1e+12,2,0,1801
55964,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219450CE,CE,FINNIFTY2350219450CE,,26037,,,,,,5,40,1367505000,-1,2,1.945e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,11390,Cash,,0,1,1801,40,0,32585,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55965,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219450PE,PE,FINNIFTY2350219450PE,,26037,,,,,,5,40,1367505000,-1,2,1.945e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,74660,Cash,,0,1,1801,40,0,143240,6080,1,1,1,0,0,1,0,1e+12,2,0,1801
55966,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219500CE,CE,FINNIFTY2350219500CE,,26037,,,,,,5,40,1367505000,-1,2,1.95e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,10320,Cash,,0,1,1801,40,0,29965,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55967,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219500PE,PE,FINNIFTY2350219500PE,,26037,,,,,,5,40,1367505000,-1,2,1.95e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,78580,Cash,,0,1,1801,40,0,148710,8450,1,1,1,0,0,1,0,1e+12,2,0,1801
55968,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219550CE,CE,FINNIFTY2350219550CE,,26037,,,,,,5,40,1367505000,-1,2,1.955e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,9335,Cash,,0,1,1801,40,0,27490,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55969,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219550PE,PE,FINNIFTY2350219550PE,,26037,,,,,,5,40,1367505000,-1,2,1.955e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,82580,Cash,,0,1,1801,40,0,154200,10960,1,1,1,0,0,1,0,1e+12,2,0,1801
55970,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219600CE,CE,FINNIFTY2350219600CE,,26037,,,,,,5,40,1367505000,-1,2,1.96e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,8425,Cash,,0,1,1801,40,0,25170,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55971,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219600PE,PE,FINNIFTY2350219600PE,,26037,,,,,,5,40,1367505000,-1,2,1.96e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,86660,Cash,,0,1,1801,40,0,159690,13630,1,1,1,0,0,1,0,1e+12,2,0,1801
55972,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219650CE,CE,FINNIFTY2350219650CE,,26037,,,,,,5,40,1367505000,-1,2,1.965e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,7590,Cash,,0,1,1801,40,0,22995,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55973,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219650PE,PE,FINNIFTY2350219650PE,,26037,,,,,,5,40,1367505000,-1,2,1.965e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,90810,Cash,,0,1,1801,40,0,165180,16440,1,1,1,0,0,1,0,1e+12,2,0,1801
55974,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219700CE,CE,FINNIFTY2350219700CE,,26037,,,,,,5,40,1367505000,-1,2,1.97e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,6825,Cash,,0,1,1801,40,0,20965,5,1,1,1,0,0,1,0,1e+12,2,0,1801
55975,XX,nse_fo,OPTIDX,FINNIFTY,FINNIFTY2350219700PE,PE,FINNIFTY2350219700PE,,26037,,,,,,5,40,1367505000,-1,2,1.97e+06,NSE,OPTIDX,1367505000,1363910400,1367505000,1363910400,0,0,0,0,0,"            ",0,0,1366304166,,,,,,,,,,FO,,,,,,,1367452800,1367505000,,,,95030,Cash,,0,1,1801,40,0,170665,19395,1,1,1,0,0,1,0,1e+12,2,0,1801
60407,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR435CE,CE,AARTIIND23APR435CE,,7,,,,,,5,850,1367073000,-1,2,43500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,11685,Physical,,0,1,42501,850,0,16055,7315,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60408,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR435PE,PE,AARTIIND23APR435PE,,7,,,,,,5,850,1367073000,-1,2,43500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,42501,850,0,305,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60409,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR445CE,CE,AARTIIND23APR445CE,,7,,,,,,5,850,1367073000,-1,2,44500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,10685,Physical,,0,1,42501,850,0,15055,6315,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
124448,XX,nse_fo,OPTSTK,GRANULES,GRANULES23APR300CE,CE,GRANULES23APR300CE,,11872,,,,,,5,2000,1367073000,-1,2,30000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,605,Physical,,0,1,80001,2000,640000,2020,5,1,1,1,0,0,1,0,2.42043e+08,3.5,0,80001
124449,XX,nse_fo,OPTSTK,GRANULES,GRANULES23APR300PE,PE,GRANULES23APR300PE,,11872,,,,,,5,2000,1367073000,-1,2,30000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,425,Physical,,0,1,80001,2000,318000,1645,5,1,1,1,0,0,1,0,2.42043e+08,3.5,0,80001
60412,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR445PE,PE,AARTIIND23APR445PE,,7,,,,,,5,850,1367073000,-1,2,44500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,42501,850,0,305,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60413,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR455CE,CE,AARTIIND23APR455CE,,7,,,,,,5,850,1367073000,-1,2,45500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,9685,Physical,,0,1,42501,850,0,14050,5320,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60416,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR455PE,PE,AARTIIND23APR455PE,,7,,,,,,5,850,1367073000,-1,2,45500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,42501,850,0,305,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60417,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR465CE,CE,AARTIIND23APR465CE,,7,,,,,,5,850,1367073000,-1,2,46500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,8690,Physical,,0,1,42501,850,0,13050,4330,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60418,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR465PE,PE,AARTIIND23APR465PE,,7,,,,,,5,850,1367073000,-1,2,46500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,42501,850,0,305,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60419,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR475CE,CE,AARTIIND23APR475CE,,7,,,,,,5,850,1367073000,-1,2,47500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,7695,Physical,,0,1,42501,850,0,12040,3350,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60420,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR475PE,PE,AARTIIND23APR475PE,,7,,,,,,5,850,1367073000,-1,2,47500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,10,Physical,,0,1,42501,850,0,310,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60421,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR485CE,CE,AARTIIND23APR485CE,,7,,,,,,5,850,1367073000,-1,2,48500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,6710,Physical,,0,1,42501,850,0,11020,2400,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60424,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR485PE,PE,AARTIIND23APR485PE,,7,,,,,,5,850,1367073000,-1,2,48500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,20,Physical,,0,1,42501,850,0,320,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60425,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR495CE,CE,AARTIIND23APR495CE,,7,,,,,,5,850,1367073000,-1,2,49500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5735,Physical,,0,1,42501,850,0,9970,1500,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
60426,XX,nse_fo,OPTSTK,AARTIIND,AARTIIND23APR495PE,PE,AARTIIND23APR495PE,,7,,,,,,5,850,1367073000,-1,2,49500,NSE,OPTSTK,1367073000,1364688000,1367073000,1364688000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,45,Physical,,0,1,42501,850,850,345,5,1,1,1,0,0,1,0,3.62504e+08,3.5,0,42501
